Namespace(batch_size=6, convolutional_layer_encoding='xyz', cpu=False, criterion='l2', data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', dilation_rate=2, epochs=100, evaluate='', freeze_backbone=False, input='rgbd', jitter=0.1, lr=0.001, network_model='e', not_random_crop=False, print_freq=10, random_crop_height=320, random_crop_width=1216, rank_metric='rmse', result='../results', resume='', round=1, start_epoch=0, start_epoch_bias=0, test=False, use_d=True, use_g=True, use_rgb=True, val='select', val_h=352, val_w=1216, weight_decay=1e-06, workers=4)
=> using 'cuda' for computation.
this round choose user: [61, 78, 58, 96, 14, 95, 13, 26, 59, 86]
This is 61 user-------------
=> creating model and optimizer ... => creating source code backup ...
=> finished creating source code backup.
=> logger created.
	==> val_loader size:1000
completed.
=> creating data loaders ... 
success open part_ 61
	==> train_loader size:143
=> starting main loop ...
=> starting training epoch 1 ..
loss: tensor(411.5197, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 1   0 / 143
loss: tensor(280.8529, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   15 / 143
loss: tensor(298.6042, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   16 / 143
loss: tensor(271.9329, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   17 / 143
loss: tensor(256.0190, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   18 / 143
loss: tensor(275.8481, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   19 / 143
loss: tensor(287.2249, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   20 / 143
loss: tensor(264.0101, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   21 / 143
loss: tensor(239.3005, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   22 / 143
loss: tensor(239.5134, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   23 / 143
loss: tensor(251.2792, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   24 / 143
loss: tensor(273.9428, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   25 / 143
loss: tensor(239.1325, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   26 / 143
loss: tensor(271.4720, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   27 / 143
loss: tensor(278.4482, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   28 / 143
loss: tensor(247.0310, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   29 / 143
loss: tensor(256.2694, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   30 / 143
loss: tensor(243.9058, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   31 / 143
loss: tensor(265.9511, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   32 / 143
loss: tensor(292.7224, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   33 / 143
loss: tensor(227.0930, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   34 / 143
loss: tensor(282.0145, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   35 / 143
loss: tensor(288.4812, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   36 / 143
loss: tensor(250.2903, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   37 / 143
loss: tensor(243.0233, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   38 / 143
loss: tensor(263.2504, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   39 / 143
loss: tensor(248.6103, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   40 / 143
loss: tensor(272.7412, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   41 / 143
loss: tensor(259.6454, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   42 / 143
loss: tensor(292.6758, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   43 / 143
loss: tensor(291.5496, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   44 / 143
loss: tensor(253.4741, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   45 / 143
loss: tensor(243.3142, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   46 / 143
loss: tensor(246.0315, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   47 / 143
loss: tensor(233.9632, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   48 / 143
loss: tensor(285.9510, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   49 / 143
loss: tensor(231.1179, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   50 / 143
loss: tensor(345.4120, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   51 / 143
loss: tensor(266.9795, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   52 / 143
loss: tensor(268.6125, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   53 / 143
loss: tensor(255.3997, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   54 / 143
loss: tensor(261.5731, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   55 / 143
loss: tensor(264.1771, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   56 / 143
loss: tensor(240.4881, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   57 / 143
loss: tensor(251.3778, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   58 / 143
loss: tensor(207.9800, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   59 / 143
loss: tensor(284.2445, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   60 / 143
loss: tensor(239.1126, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   61 / 143
loss: tensor(292.6234, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   62 / 143
loss: tensor(267.1979, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   63 / 143
loss: tensor(256.6528, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   64 / 143
loss: tensor(295.2214, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   65 / 143
loss: tensor(270.4403, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   66 / 143
loss: tensor(254.1810, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   67 / 143
loss: tensor(217.7878, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   68 / 143
loss: tensor(204.1628, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   69 / 143
loss: tensor(245.0242, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   70 / 143
loss: tensor(224.9655, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   71 / 143
loss: tensor(256.5066, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   72 / 143
loss: tensor(273.8286, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   73 / 143
loss: tensor(250.4633, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   74 / 143
loss: tensor(208.4993, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   75 / 143
loss: tensor(253.6482, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   76 / 143
loss: tensor(230.9383, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   77 / 143
loss: tensor(261.3021, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   78 / 143
loss: tensor(260.1118, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   79 / 143
loss: tensor(275.3271, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   80 / 143
loss: tensor(252.9842, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   81 / 143
loss: tensor(233.4773, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   82 / 143
loss: tensor(260.6211, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   83 / 143
loss: tensor(242.1106, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   84 / 143
loss: tensor(210.8423, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   85 / 143
loss: tensor(225.6467, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   86 / 143
loss: tensor(225.6144, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   87 / 143
loss: tensor(221.9081, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   88 / 143
loss: tensor(257.1346, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   89 / 143
loss: tensor(217.4007, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   90 / 143
loss: tensor(273.2366, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   91 / 143
loss: tensor(271.6693, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   92 / 143
loss: tensor(301.7363, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   93 / 143
loss: tensor(256.7843, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   94 / 143
loss: tensor(236.6322, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   95 / 143
loss: tensor(215.8080, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   96 / 143
loss: tensor(229.2518, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   97 / 143
loss: tensor(252.9881, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   98 / 143
loss: tensor(260.2493, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   99 / 143
loss: tensor(237.1820, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   100 / 143
loss: tensor(218.2888, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   101 / 143
loss: tensor(230.8344, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   102 / 143
loss: tensor(345.1393, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   103 / 143
loss: tensor(258.4756, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   104 / 143
loss: tensor(208.3782, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   105 / 143
loss: tensor(292.7682, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   106 / 143
loss: tensor(232.4252, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   107 / 143
loss: tensor(271.7957, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   108 / 143
loss: tensor(220.2274, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   109 / 143
loss: tensor(245.7170, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   110 / 143
loss: tensor(254.5339, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   111 / 143
loss: tensor(243.8051, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   112 / 143
loss: tensor(259.3346, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   113 / 143
loss: tensor(271.7498, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   114 / 143
loss: tensor(235.8822, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   115 / 143
loss: tensor(223.2806, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   116 / 143
loss: tensor(241.2566, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   117 / 143
loss: tensor(232.5584, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   118 / 143
loss: tensor(274.2453, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   119 / 143
loss: tensor(275.2325, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   120 / 143
loss: tensor(309.5507, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   121 / 143
loss: tensor(248.9833, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   122 / 143
loss: tensor(256.6746, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   123 / 143
loss: tensor(263.1595, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   124 / 143
loss: tensor(221.9680, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   125 / 143
loss: tensor(286.4896, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   126 / 143
loss: tensor(275.4717, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   127 / 143
loss: tensor(255.2401, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   128 / 143
loss: tensor(251.9473, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   129 / 143
loss: tensor(233.7925, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   130 / 143
loss: tensor(256.5605, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   131 / 143
loss: tensor(270.5783, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   132 / 143
loss: tensor(276.8724, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   133 / 143
loss: tensor(259.3770, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   134 / 143
loss: tensor(250.1496, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   135 / 143
loss: tensor(241.1883, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   136 / 143
loss: tensor(242.0408, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   137 / 143
loss: tensor(265.0703, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   138 / 143
loss: tensor(259.9119, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   139 / 143
loss: tensor(268.9350, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   140 / 143
loss: tensor(272.9743, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   141 / 143
loss: tensor(245.8064, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 2   142 / 143

*
Summary of  train round
RMSE=15858.946
MAE=13297.435
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.8213187501980708
silog=nan
Delta1=0.000
REL=0.904
Lg10=inf
t_GPU=0.347
*

=> starting training epoch 3 ..
loss: tensor(226.6358, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   0 / 143
loss: tensor(259.8638, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   1 / 143
loss: tensor(221.4582, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   2 / 143
loss: tensor(251.7941, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   3 / 143
loss: tensor(279.4518, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   4 / 143
loss: tensor(286.3141, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   5 / 143
loss: tensor(275.6701, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   6 / 143
loss: tensor(273.1201, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   7 / 143
loss: tensor(270.6327, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   8 / 143
loss: tensor(242.1460, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   9 / 143
loss: tensor(230.2598, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   10 / 143
loss: tensor(263.1628, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   11 / 143
loss: tensor(262.8438, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   12 / 143
loss: tensor(345.4684, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   13 / 143
loss: tensor(213.1169, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   14 / 143
loss: tensor(270.4271, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   15 / 143
loss: tensor(312.6763, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   16 / 143
loss: tensor(257.6298, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   17 / 143
loss: tensor(259.8547, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   18 / 143
loss: tensor(289.5963, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   19 / 143
loss: tensor(227.7489, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   20 / 143
loss: tensor(243.2087, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   21 / 143
loss: tensor(221.9809, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   22 / 143
loss: tensor(211.1320, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   23 / 143
loss: tensor(261.9078, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   24 / 143
loss: tensor(278.1014, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   25 / 143
loss: tensor(210.2425, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   26 / 143
loss: tensor(236.3904, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   27 / 143
loss: tensor(248.1693, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   28 / 143
loss: tensor(230.8281, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   29 / 143
loss: tensor(244.4044, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   30 / 143
loss: tensor(244.6304, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   31 / 143
loss: tensor(256.5981, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   32 / 143
loss: tensor(281.3258, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   33 / 143
loss: tensor(264.5866, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   34 / 143
loss: tensor(204.4991, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   35 / 143
loss: tensor(182.8889, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   36 / 143
loss: tensor(238.0746, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   37 / 143
loss: tensor(276.9341, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   38 / 143
loss: tensor(221.1712, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   39 / 143
loss: tensor(247.8701, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   40 / 143
loss: tensor(219.4620, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   41 / 143
loss: tensor(224.8636, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   42 / 143
loss: tensor(240.6323, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   43 / 143
loss: tensor(236.2081, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   44 / 143
loss: tensor(215.3129, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   45 / 143
loss: tensor(254.3241, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   46 / 143
loss: tensor(241.6778, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   47 / 143
loss: tensor(274.5238, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   48 / 143
loss: tensor(249.2296, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   49 / 143
loss: tensor(237.3656, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   50 / 143
loss: tensor(253.7341, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   51 / 143
loss: tensor(273.8316, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   52 / 143
loss: tensor(247.8553, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   53 / 143
loss: tensor(283.8407, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   54 / 143
loss: tensor(292.7114, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   55 / 143
loss: tensor(264.1152, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   56 / 143
loss: tensor(225.9425, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   57 / 143
loss: tensor(229.0197, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   58 / 143
loss: tensor(231.2236, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   59 / 143
loss: tensor(277.0209, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   60 / 143
loss: tensor(242.7664, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   61 / 143
loss: tensor(217.9587, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   62 / 143
loss: tensor(235.8853, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   63 / 143
loss: tensor(258.8896, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   64 / 143
loss: tensor(266.8614, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   65 / 143
loss: tensor(238.5433, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   66 / 143
loss: tensor(248.9535, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   67 / 143
loss: tensor(242.8046, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   68 / 143
loss: tensor(293.3544, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   69 / 143
loss: tensor(235.6026, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   70 / 143
loss: tensor(262.5844, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   71 / 143
loss: tensor(199.3205, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   72 / 143
loss: tensor(200.9541, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   73 / 143
loss: tensor(217.0061, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   74 / 143
loss: tensor(225.9189, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   75 / 143
loss: tensor(262.6996, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   76 / 143
loss: tensor(250.7845, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   77 / 143
loss: tensor(237.6455, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   78 / 143
loss: tensor(230.9081, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   79 / 143
loss: tensor(238.1520, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   80 / 143
loss: tensor(216.2924, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   81 / 143
loss: tensor(248.0735, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   82 / 143
loss: tensor(270.3336, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   83 / 143
loss: tensor(252.2163, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   84 / 143
loss: tensor(299.7421, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   85 / 143
loss: tensor(197.4758, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   86 / 143
loss: tensor(270.7838, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   87 / 143
loss: tensor(287.1490, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   88 / 143
loss: tensor(238.4587, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   89 / 143
loss: tensor(188.3503, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   90 / 143
loss: tensor(259.8879, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   91 / 143
loss: tensor(253.2282, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   92 / 143
loss: tensor(223.8499, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   93 / 143
loss: tensor(244.3805, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   94 / 143
loss: tensor(188.6234, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   95 / 143
loss: tensor(240.6997, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   96 / 143
loss: tensor(219.9271, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   97 / 143
loss: tensor(255.6833, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   98 / 143
loss: tensor(190.2817, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   99 / 143
loss: tensor(267.2759, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   100 / 143
loss: tensor(259.9542, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   101 / 143
loss: tensor(191.0327, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   102 / 143
loss: tensor(208.8531, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   103 / 143
loss: tensor(230.6767, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   104 / 143
loss: tensor(261.9901, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   105 / 143
loss: tensor(245.8422, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   106 / 143
loss: tensor(256.5640, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   107 / 143
loss: tensor(209.1082, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   108 / 143
loss: tensor(274.8177, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   109 / 143
loss: tensor(211.3783, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   110 / 143
loss: tensor(266.0413, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   111 / 143
loss: tensor(231.6083, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   112 / 143
loss: tensor(243.6463, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   113 / 143
loss: tensor(261.1444, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   114 / 143
loss: tensor(229.0876, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   115 / 143
loss: tensor(217.9764, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   116 / 143
loss: tensor(211.6501, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   117 / 143
loss: tensor(253.8824, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   118 / 143
loss: tensor(202.0955, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   119 / 143
loss: tensor(243.4411, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   120 / 143
loss: tensor(298.6418, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   121 / 143
loss: tensor(229.0395, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   122 / 143
loss: tensor(199.3089, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   123 / 143
loss: tensor(208.5747, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   124 / 143
loss: tensor(230.2213, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   125 / 143
loss: tensor(233.3703, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   126 / 143
loss: tensor(252.3170, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   127 / 143
loss: tensor(321.3357, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   128 / 143
loss: tensor(215.2573, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   129 / 143
loss: tensor(227.6923, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   130 / 143
loss: tensor(279.1284, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   131 / 143
loss: tensor(269.4595, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   132 / 143
loss: tensor(226.6284, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   133 / 143
loss: tensor(242.2759, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   134 / 143
loss: tensor(259.6173, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   135 / 143
loss: tensor(222.6723, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   136 / 143
loss: tensor(177.9909, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   137 / 143
loss: tensor(223.7348, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   138 / 143
loss: tensor(204.6273, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   139 / 143
loss: tensor(256.5036, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   140 / 143
loss: tensor(236.4529, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   141 / 143
loss: tensor(224.3110, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 3   142 / 143

*
Summary of  train round
RMSE=15444.943
