Namespace(network_model='e', workers=4, epochs=100, start_epoch=0, start_epoch_bias=0, criterion='l2', batch_size=6, lr=0.001, weight_decay=1e-06, print_freq=10, resume='', round=1, data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', input='rgbd', val='select', jitter=0.1, rank_metric='rmse', evaluate='', freeze_backbone=False, test=False, cpu=False, not_random_crop=False, random_crop_height=320, random_crop_width=1216, convolutional_layer_encoding='xyz', dilation_rate=2, result='../results', use_rgb=True, use_d=True, use_g=True, val_h=352, val_w=1216)
=> using 'cuda' for computation.
=> logger created.
	==> val_loader size:1000
Global epoch: 0
this round choose user: [19, 37, 18, 10, 16, 3, 48, 35, 22, 12]
This is 19 user-------------
=> creating model and optimizer ... subnetwork_0
completed.
global_weights is empty!
=> creating data loaders ... 
success open part_ 19
	==> train_loader size:143
=> starting main loop ...
=> starting training user 19 epoch 1 ..
loss: tensor(170.6069, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   0 / 143
loss: tensor(142.9625, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   116 / 143
loss: tensor(115.5005, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   117 / 143
loss: tensor(123.3163, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   118 / 143
loss: tensor(108.6403, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   119 / 143
loss: tensor(117.7942, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   120 / 143
loss: tensor(115.5969, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   121 / 143
loss: tensor(113.7281, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   122 / 143
loss: tensor(121.5699, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   123 / 143
loss: tensor(112.7025, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   124 / 143
loss: tensor(123.3340, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   125 / 143
loss: tensor(115.7390, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   126 / 143
loss: tensor(122.9301, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   127 / 143
loss: tensor(123.6732, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   128 / 143
loss: tensor(131.1292, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   129 / 143
loss: tensor(97.1231, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   130 / 143
loss: tensor(117.8916, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   131 / 143
loss: tensor(121.2283, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   132 / 143
loss: tensor(127.7796, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   133 / 143
loss: tensor(102.7208, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   134 / 143
loss: tensor(122.0855, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   135 / 143
loss: tensor(120.6844, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   136 / 143
loss: tensor(123.7382, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   137 / 143
loss: tensor(125.8922, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   138 / 143
loss: tensor(102.2966, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   139 / 143
loss: tensor(126.2006, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   140 / 143
loss: tensor(92.1789, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   141 / 143
loss: tensor(106.0496, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 0   142 / 143

*
Summary of  train round
RMSE=16726.627
MAE=13454.441
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.8347440666252083
silog=nan
Delta1=0.000
REL=0.910
Lg10=inf
t_GPU=0.136
*

local_weights saved! :D)
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [10/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.035(0.000)
	RMSE=17757.02(17757.02) MAE=13901.01(13901.01) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.81(0.81) Delta1=0.000(0.000) REL=0.897(0.897)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [20/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17123.71(17440.36) MAE=13352.94(13626.97) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.82) Delta1=0.000(0.000) REL=0.903(0.900)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [30/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18048.69(17643.14) MAE=15355.70(14203.21) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.84(0.83) Delta1=0.000(0.000) REL=0.916(0.905)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [40/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20080.67(18252.52) MAE=17031.05(14910.17) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.84) Delta1=0.000(0.000) REL=0.947(0.916)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [50/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17353.74(18072.77) MAE=15265.09(14981.16) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.84(0.84) Delta1=0.000(0.000) REL=0.915(0.916)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [60/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17262.20(17937.67) MAE=13754.83(14776.77) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.89(0.85) Delta1=0.000(0.000) REL=0.941(0.920)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [70/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16057.10(17669.02) MAE=13443.51(14586.30) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.86) Delta1=0.000(0.000) REL=0.946(0.924)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [80/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20839.74(18065.36) MAE=15954.29(14757.30) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.86(0.86) Delta1=0.000(0.000) REL=0.926(0.924)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [90/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=22577.08(18566.66) MAE=17139.95(15022.04) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.85(0.86) Delta1=0.000(0.000) REL=0.916(0.923)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [100/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18317.33(18541.73) MAE=14206.59(14940.49) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.85(0.86) Delta1=0.000(0.000) REL=0.916(0.922)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [110/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18887.41(18573.15) MAE=14826.21(14930.11) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.86(0.86) Delta1=0.000(0.000) REL=0.922(0.922)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [120/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19095.26(18616.66) MAE=15112.13(14945.27) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.88(0.86) Delta1=0.000(0.000) REL=0.933(0.923)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [130/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16855.70(18481.20) MAE=14031.45(14874.98) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.87(0.86) Delta1=0.000(0.000) REL=0.930(0.924)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [140/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17961.26(18444.07) MAE=14254.58(14830.67) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.91(0.86) Delta1=0.000(0.000) REL=0.952(0.926)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [150/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20661.02(18591.86) MAE=17035.54(14977.66) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.88(0.86) Delta1=0.000(0.000) REL=0.936(0.927)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [160/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17213.21(18505.70) MAE=14388.45(14940.83) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.86(0.86) Delta1=0.000(0.000) REL=0.925(0.926)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [170/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18397.47(18499.33) MAE=14376.52(14907.64) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.87) Delta1=0.000(0.000) REL=0.945(0.927)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [180/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19775.66(18570.24) MAE=15909.43(14963.29) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.87) Delta1=0.000(0.000) REL=0.946(0.929)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [190/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19296.37(18608.46) MAE=15220.88(14976.85) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.91(0.87) Delta1=0.000(0.000) REL=0.949(0.930)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [200/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18915.76(18623.82) MAE=14918.74(14973.94) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.91(0.87) Delta1=0.000(0.000) REL=0.951(0.931)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [210/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19011.04(18642.26) MAE=14897.96(14970.33) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.87) Delta1=0.000(0.000) REL=0.948(0.932)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [220/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20060.30(18706.72) MAE=15622.19(14999.96) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.91(0.87) Delta1=0.000(0.000) REL=0.952(0.932)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [230/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19648.12(18747.65) MAE=15705.45(15030.63) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.88(0.87) Delta1=0.000(0.000) REL=0.937(0.933)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [240/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19969.53(18798.56) MAE=15813.66(15063.26) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.89(0.88) Delta1=0.000(0.000) REL=0.943(0.933)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [250/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16810.12(18719.02) MAE=13632.36(15006.02) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.88) Delta1=0.000(0.000) REL=0.945(0.934)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [260/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17680.72(18679.09) MAE=13874.93(14962.52) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.88) Delta1=0.000(0.000) REL=0.946(0.934)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [270/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20174.62(18734.48) MAE=16157.86(15006.79) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.89(0.88) Delta1=0.000(0.000) REL=0.940(0.934)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [280/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18305.36(18719.15) MAE=14657.04(14994.30) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.87(0.88) Delta1=0.000(0.000) REL=0.932(0.934)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [290/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18818.90(18722.59) MAE=14640.82(14982.11) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.88(0.88) Delta1=0.000(0.000) REL=0.935(0.934)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [300/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17170.51(18670.85) MAE=13280.53(14925.39) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.83(0.88) Delta1=0.000(0.000) REL=0.905(0.933)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [310/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16216.55(18591.68) MAE=13213.31(14870.16) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.87) Delta1=0.000(0.000) REL=0.901(0.932)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [320/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=15071.46(18481.68) MAE=12248.29(14788.23) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.84(0.87) Delta1=0.000(0.000) REL=0.911(0.932)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [330/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=22862.01(18614.41) MAE=16453.57(14838.69) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.83(0.87) Delta1=0.000(0.000) REL=0.906(0.931)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [340/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16702.80(18558.19) MAE=13152.73(14789.10) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.87) Delta1=0.000(0.000) REL=0.902(0.930)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [350/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=15781.38(18478.85) MAE=12309.34(14718.25) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.89(0.87) Delta1=0.000(0.000) REL=0.940(0.930)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [360/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19501.62(18507.26) MAE=14790.69(14720.27) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.87) Delta1=0.000(0.000) REL=0.945(0.931)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [370/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17175.22(18471.26) MAE=13632.44(14690.87) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.90(0.87) Delta1=0.000(0.000) REL=0.946(0.931)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [380/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16214.62(18411.88) MAE=12562.68(14634.86) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.85(0.87) Delta1=0.000(0.000) REL=0.916(0.931)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [390/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=24753.72(18574.49) MAE=18976.18(14746.18) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.85(0.87) Delta1=0.000(0.000) REL=0.918(0.930)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [400/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=24050.51(18711.39) MAE=19338.16(14860.98) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.84(0.87) Delta1=0.000(0.000) REL=0.915(0.930)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [410/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=22201.82(18796.52) MAE=16661.36(14904.89) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.83(0.87) Delta1=0.000(0.000) REL=0.908(0.929)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [420/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=23865.98(18917.22) MAE=17573.82(14968.43) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.87) Delta1=0.000(0.000) REL=0.904(0.929)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [430/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=23241.28(19017.78) MAE=17338.21(15023.55) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.87) Delta1=0.000(0.000) REL=0.903(0.928)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [440/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=21515.27(19074.54) MAE=16189.98(15050.06) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.83(0.87) Delta1=0.000(0.000) REL=0.905(0.928)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [450/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=22902.04(19159.60) MAE=17262.29(15099.22) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.84(0.87) Delta1=0.000(0.000) REL=0.911(0.927)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [460/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=20258.92(19183.50) MAE=15585.11(15109.78) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.82(0.86) Delta1=0.000(0.000) REL=0.901(0.927)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [470/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17267.27(19142.73) MAE=13699.47(15079.77) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.81(0.86) Delta1=0.000(0.000) REL=0.894(0.926)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [480/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=17488.79(19108.27) MAE=13653.83(15050.07) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.80(0.86) Delta1=0.000(0.000) REL=0.893(0.925)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [490/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=16976.52(19064.76) MAE=13221.97(15012.76) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.81(0.86) Delta1=0.000(0.000) REL=0.899(0.925)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [500/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=19022.74(19063.92) MAE=14813.69(15008.78) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.86(0.86) Delta1=0.000(0.000) REL=0.926(0.925)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [510/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=18291.82(19048.78) MAE=14132.14(14991.59) iRMSE=inf(inf) iMAE=inf(inf)
	silog=nan(nan) squared_rel=0.85(0.86) Delta1=0.000(0.000) REL=0.916(0.925)
	Lg10=inf(inf) Photometric=0.000(0.000) 
=> output: ../results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52
Val Epoch: 0 [520/1000]	lr=0 t_Data=0.001(0.001) t_GPU=0.002(0.002)
	RMSE=15497.79(18980.49) MAE=12725.52(14948.01) iRMSE=inf(inf) iMAE=inf(inf)
