Namespace(network_model='e', workers=4, epochs=100, start_epoch=0, start_epoch_bias=0, criterion='l2', batch_size=6, lr=0.001, weight_decay=1e-06, print_freq=10, resume='/home/ubuntu-user/Desktop/hzy/results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52/checkpoint-5.pth.tar', round=1, data_folder='/home/ubuntu-user/Desktop/KITTI/kitti_depth/depth', data_folder_rgb='/home/ubuntu-user/Desktop/KITTI/kitti_raw', data_folder_save='/home/ubuntu-user/Desktop/KITTI/kitti_depth/submit_test/', input='rgbd', val='select', jitter=0.1, rank_metric='rmse', evaluate='', freeze_backbone=False, test=False, cpu=False, not_random_crop=False, random_crop_height=320, random_crop_width=1216, convolutional_layer_encoding='xyz', dilation_rate=2, result='../results', use_rgb=True, use_d=True, use_g=True, val_h=352, val_w=1216)
=> using 'cuda' for computation.
=> loading checkpoint '/home/ubuntu-user/Desktop/hzy/results/input=rgbd.criterion=l2.lr=0.001.bs=6.round=1.time=2024-06-06@21-52/checkpoint-5.pth.tar' ... Completed. Resuming from epoch 5.
=> logger created.
	==> val_loader size:1000
Global epoch: 6
this round choose user: [3, 29, 32, 35, 28, 9, 19, 40, 16, 49]
This is 3 user-------------
WARNING! Start simulate modal missing!
depth lost:True rgb lost:False
=> creating model and optimizer ... subnetwork_4
completed.
Global weights loaded successfully!
=> creating data loaders ... 
Modal Missing!Dataset will be replaced by zero matrix in iterate()!!!!!!!!!!!!
success open part_ 3
	==> train_loader size:143
=> starting main loop ...
=> starting training user 3 epoch 1 ..
loss: tensor(129.2100, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   0 / 143
loss: tensor(134.0849, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   2 / 143
loss: tensor(132.2386, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   3 / 143
loss: tensor(111.4789, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   4 / 143
loss: tensor(130.0724, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   5 / 143
loss: tensor(131.4167, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   6 / 143
loss: tensor(130.9245, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   7 / 143
loss: tensor(126.1742, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   8 / 143
loss: tensor(114.9273, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   9 / 143
loss: tensor(137.0946, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   10 / 143
loss: tensor(134.6925, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   11 / 143
loss: tensor(122.8299, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   12 / 143
loss: tensor(144.0719, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   13 / 143
loss: tensor(131.5065, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   14 / 143
loss: tensor(138.8696, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   15 / 143
loss: tensor(143.7211, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   16 / 143
loss: tensor(140.5558, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   17 / 143
loss: tensor(122.5569, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   18 / 143
loss: tensor(117.5330, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   19 / 143
loss: tensor(122.6355, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   20 / 143
loss: tensor(126.4279, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   21 / 143
loss: tensor(119.4876, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   22 / 143
loss: tensor(120.8979, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   23 / 143
loss: tensor(159.5610, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   24 / 143
loss: tensor(140.2316, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   25 / 143
loss: tensor(119.9997, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   26 / 143
loss: tensor(134.6390, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   27 / 143
loss: tensor(142.1861, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   28 / 143
loss: tensor(132.9515, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   29 / 143
loss: tensor(115.3175, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   30 / 143
loss: tensor(119.5506, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   31 / 143
loss: tensor(132.6059, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   32 / 143
loss: tensor(117.4627, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   33 / 143
loss: tensor(139.1964, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   34 / 143
loss: tensor(136.6927, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   35 / 143
loss: tensor(131.8008, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   36 / 143
loss: tensor(110.6490, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   37 / 143
loss: tensor(117.2096, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   38 / 143
loss: tensor(145.9939, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   39 / 143
loss: tensor(124.0743, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   40 / 143
loss: tensor(137.8171, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   41 / 143
loss: tensor(123.1712, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   42 / 143
loss: tensor(124.0637, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   43 / 143
loss: tensor(139.9229, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   44 / 143
loss: tensor(123.7076, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   45 / 143
loss: tensor(125.5646, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   46 / 143
loss: tensor(125.5868, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   47 / 143
loss: tensor(130.7139, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   48 / 143
loss: tensor(144.5485, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   49 / 143
loss: tensor(127.2209, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   50 / 143
loss: tensor(151.4990, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   51 / 143
loss: tensor(140.8994, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   52 / 143
loss: tensor(129.7129, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   53 / 143
loss: tensor(140.3853, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   54 / 143
loss: tensor(125.1580, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   55 / 143
loss: tensor(115.1798, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   56 / 143
loss: tensor(131.0822, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   57 / 143
loss: tensor(140.2530, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   58 / 143
loss: tensor(131.0952, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   59 / 143
loss: tensor(131.8496, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   60 / 143
loss: tensor(111.9774, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   61 / 143
loss: tensor(117.1765, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   62 / 143
loss: tensor(125.9219, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   63 / 143
loss: tensor(113.1150, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   64 / 143
loss: tensor(115.1367, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   65 / 143
loss: tensor(131.9710, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   66 / 143
loss: tensor(128.0360, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   67 / 143
loss: tensor(122.2129, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   68 / 143
loss: tensor(130.7395, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   69 / 143
loss: tensor(115.4418, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   70 / 143
loss: tensor(137.1662, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   71 / 143
loss: tensor(127.3777, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   72 / 143
loss: tensor(115.6018, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   73 / 143
loss: tensor(113.1579, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   74 / 143
loss: tensor(127.6096, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   75 / 143
loss: tensor(131.3508, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   76 / 143
loss: tensor(122.9495, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   77 / 143
loss: tensor(116.1375, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   78 / 143
loss: tensor(134.1813, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   79 / 143
loss: tensor(138.9444, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   80 / 143
loss: tensor(132.5532, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   81 / 143
loss: tensor(134.4378, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   82 / 143
loss: tensor(127.6423, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   83 / 143
loss: tensor(136.8954, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   84 / 143
loss: tensor(119.2724, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   85 / 143
loss: tensor(138.2307, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   86 / 143
loss: tensor(125.7304, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   87 / 143
loss: tensor(113.2904, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   88 / 143
loss: tensor(127.6677, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   89 / 143
loss: tensor(115.3405, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   90 / 143
loss: tensor(121.8029, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   91 / 143
loss: tensor(141.6443, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   92 / 143
loss: tensor(134.5452, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   93 / 143
loss: tensor(113.4680, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   94 / 143
loss: tensor(137.6900, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   95 / 143
loss: tensor(127.4421, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   96 / 143
loss: tensor(100.1828, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   97 / 143
loss: tensor(125.6270, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   98 / 143
loss: tensor(127.0558, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   99 / 143
loss: tensor(140.7422, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   100 / 143
loss: tensor(126.6901, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   101 / 143
loss: tensor(132.9625, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   102 / 143
loss: tensor(147.6118, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   103 / 143
loss: tensor(135.1443, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   104 / 143
loss: tensor(122.5565, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   105 / 143
loss: tensor(115.5075, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   106 / 143
loss: tensor(97.9904, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   107 / 143
loss: tensor(126.2542, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   108 / 143
loss: tensor(155.6868, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   109 / 143
loss: tensor(134.5801, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   110 / 143
loss: tensor(126.7666, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   111 / 143
loss: tensor(136.6071, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   112 / 143
loss: tensor(151.3277, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   113 / 143
loss: tensor(146.6853, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   114 / 143
loss: tensor(157.3820, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   115 / 143
loss: tensor(135.3884, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   116 / 143
loss: tensor(138.3641, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   117 / 143
loss: tensor(131.7808, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   118 / 143
loss: tensor(118.4219, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   119 / 143
loss: tensor(122.5534, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   120 / 143
loss: tensor(151.9125, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   121 / 143
loss: tensor(119.9534, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   122 / 143
loss: tensor(143.3039, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   123 / 143
loss: tensor(133.2953, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   124 / 143
loss: tensor(123.7641, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   125 / 143
loss: tensor(131.4165, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   126 / 143
loss: tensor(118.8433, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   127 / 143
loss: tensor(147.4717, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   128 / 143
loss: tensor(130.5528, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   129 / 143
loss: tensor(134.6600, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   130 / 143
loss: tensor(103.9550, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   131 / 143
loss: tensor(126.4254, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   132 / 143
loss: tensor(132.1259, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   133 / 143
loss: tensor(141.6038, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   134 / 143
loss: tensor(118.2095, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   135 / 143
loss: tensor(143.6782, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   136 / 143
loss: tensor(130.5821, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   137 / 143
loss: tensor(108.5317, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   138 / 143
loss: tensor(142.0608, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   139 / 143
loss: tensor(131.0232, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   140 / 143
loss: tensor(128.0606, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   141 / 143
loss: tensor(130.6293, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   142 / 143

*
Summary of  train round
RMSE=17876.267
MAE=13447.098
Photo=0.000
iRMSE=inf
iMAE=inf
squared_rel=0.5844106603335667
silog=nan
Delta1=0.000
REL=0.757
Lg10=inf
t_GPU=0.304
*

local_weights saved! :D)
This is 9 user-------------
WARNING! Start simulate modal missing!
depth lost:True rgb lost:False
=> creating model and optimizer ... subnetwork_4
completed.
Global weights loaded successfully!
=> creating data loaders ... 
Modal Missing!Dataset will be replaced by zero matrix in iterate()!!!!!!!!!!!!
success open part_ 9
	==> train_loader size:143
=> starting main loop ...
=> starting training user 9 epoch 1 ..
loss: tensor(157.2104, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   0 / 143
loss: tensor(164.4724, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   1 / 143
loss: tensor(193.4562, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   2 / 143
loss: tensor(153.3711, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   3 / 143
loss: tensor(169.7491, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   4 / 143
loss: tensor(163.6536, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   5 / 143
loss: tensor(151.9935, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   6 / 143
loss: tensor(156.0092, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   7 / 143
loss: tensor(154.6340, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   8 / 143
loss: tensor(171.8525, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   9 / 143
loss: tensor(167.3839, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   10 / 143
loss: tensor(175.3083, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   11 / 143
loss: tensor(166.7203, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   12 / 143
loss: tensor(164.1160, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   13 / 143
loss: tensor(160.7080, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   14 / 143
loss: tensor(161.6040, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   15 / 143
loss: tensor(162.3153, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   16 / 143
loss: tensor(138.4381, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   17 / 143
loss: tensor(156.6025, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   18 / 143
loss: tensor(146.8402, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   19 / 143
loss: tensor(152.2642, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   20 / 143
loss: tensor(173.2232, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   21 / 143
loss: tensor(168.0134, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   22 / 143
loss: tensor(162.9331, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   23 / 143
loss: tensor(141.8658, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   24 / 143
loss: tensor(168.7356, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   25 / 143
loss: tensor(154.7038, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   26 / 143
loss: tensor(145.0260, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   27 / 143
loss: tensor(145.5381, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   28 / 143
loss: tensor(128.0002, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   29 / 143
loss: tensor(137.3772, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   30 / 143
loss: tensor(144.6023, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   31 / 143
loss: tensor(131.4076, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   32 / 143
loss: tensor(143.8034, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   33 / 143
loss: tensor(152.1480, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   34 / 143
loss: tensor(146.4061, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   35 / 143
loss: tensor(141.6486, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   36 / 143
loss: tensor(173.0335, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   37 / 143
loss: tensor(147.2404, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   38 / 143
loss: tensor(147.1254, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   39 / 143
loss: tensor(134.3145, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   40 / 143
loss: tensor(143.4073, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   41 / 143
loss: tensor(140.3620, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   42 / 143
loss: tensor(162.9229, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   43 / 143
loss: tensor(145.3336, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   44 / 143
loss: tensor(155.1404, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   45 / 143
loss: tensor(172.3866, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   46 / 143
loss: tensor(147.9836, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   47 / 143
loss: tensor(153.2142, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   48 / 143
loss: tensor(177.6401, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   49 / 143
loss: tensor(144.0098, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   50 / 143
loss: tensor(135.7519, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   51 / 143
loss: tensor(154.1472, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   52 / 143
loss: tensor(135.6965, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   53 / 143
loss: tensor(145.0319, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   54 / 143
loss: tensor(172.8576, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   55 / 143
loss: tensor(169.3499, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   56 / 143
loss: tensor(132.7275, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   57 / 143
loss: tensor(143.7367, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   58 / 143
loss: tensor(143.5740, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   59 / 143
loss: tensor(161.0715, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   60 / 143
loss: tensor(158.3214, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   61 / 143
loss: tensor(162.6892, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   62 / 143
loss: tensor(155.8949, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   63 / 143
loss: tensor(139.0761, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   64 / 143
loss: tensor(152.2512, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   65 / 143
loss: tensor(154.7869, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   66 / 143
loss: tensor(142.3897, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   67 / 143
loss: tensor(152.5115, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   68 / 143
loss: tensor(135.9447, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   69 / 143
loss: tensor(138.8564, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   70 / 143
loss: tensor(139.7016, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   71 / 143
loss: tensor(153.8725, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   72 / 143
loss: tensor(159.9031, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   73 / 143
loss: tensor(162.9988, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   74 / 143
loss: tensor(162.6641, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   75 / 143
loss: tensor(149.5540, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   76 / 143
loss: tensor(168.3539, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   77 / 143
loss: tensor(164.4391, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   78 / 143
loss: tensor(147.6289, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   79 / 143
loss: tensor(150.1045, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   80 / 143
loss: tensor(144.3106, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   81 / 143
loss: tensor(153.6269, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   82 / 143
loss: tensor(161.9300, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   83 / 143
loss: tensor(138.9490, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   84 / 143
loss: tensor(137.7082, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   85 / 143
loss: tensor(132.3079, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   86 / 143
loss: tensor(135.9311, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   87 / 143
loss: tensor(150.8601, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   88 / 143
loss: tensor(177.4302, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   89 / 143
loss: tensor(149.2467, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   90 / 143
loss: tensor(152.0338, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   91 / 143
loss: tensor(152.3412, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   92 / 143
loss: tensor(144.5950, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   93 / 143
loss: tensor(169.2599, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   94 / 143
loss: tensor(164.1919, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   95 / 143
loss: tensor(132.5165, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   96 / 143
loss: tensor(140.3232, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   97 / 143
loss: tensor(139.5924, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   98 / 143
loss: tensor(148.5898, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   99 / 143
loss: tensor(156.2563, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   100 / 143
loss: tensor(175.1583, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   101 / 143
loss: tensor(144.6570, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   102 / 143
loss: tensor(148.5371, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   103 / 143
loss: tensor(134.3725, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   104 / 143
loss: tensor(170.0479, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   105 / 143
loss: tensor(156.7907, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   106 / 143
loss: tensor(177.1277, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   107 / 143
loss: tensor(138.6455, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   108 / 143
loss: tensor(129.3108, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   109 / 143
loss: tensor(147.2936, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   110 / 143
loss: tensor(143.9229, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   111 / 143
loss: tensor(165.8057, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   112 / 143
loss: tensor(137.2897, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   113 / 143
loss: tensor(166.4226, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   114 / 143
loss: tensor(160.0071, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   115 / 143
loss: tensor(150.3084, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   116 / 143
loss: tensor(153.0610, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   117 / 143
loss: tensor(158.2707, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   118 / 143
loss: tensor(123.2576, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   119 / 143
loss: tensor(147.6176, device='cuda:0', grad_fn=<AddBackward0>)  epoch: 6   120 / 143
